user_id,total_orders,max_order_number,avg_days_between_orders,prior_order_items,prior_unique_products,prior_reordered_items,prior_orders,order_id,latest_order_number,latest_order_dow,latest_order_hour,latest_days_since_prior_order
20861,9,9,26.25,68,68,28,8,3069182,9,6,14,28.0
20862,6,6,17.4,38,38,5,5,2969301,6,1,11,30.0
20863,38,38,7.405405405405405,289,278,222,37,2506634,38,4,10,10.0
20864,11,11,17.3,104,104,66,10,837542,11,1,11,6.0
20865,4,4,9.0,20,20,2,3,2209054,4,5,16,13.0
20866,4,4,27.333333333333332,42,42,10,3,1569228,4,2,16,30.0
20867,6,6,17.4,53,53,33,5,1307667,6,6,16,30.0
20868,10,10,17.555555555555557,55,55,31,9,2834587,10,6,14,30.0
20869,10,10,9.11111111111111,136,136,65,9,2673744,10,6,18,19.0
20870,11,11,7.6,45,45,23,10,1385116,11,6,8,11.0
20871,6,6,27.0,37,37,11,5,2823202,6,1,15,30.0
20872,10,10,12.88888888888889,208,208,50,9,1711918,10,1,11,11.0
20873,24,24,14.695652173913043,412,391,330,23,2942419,24,3,9,16.0
20874,5,5,19.75,41,41,7,4,2647398,5,3,19,30.0
20875,8,8,19.0,90,90,31,7,516144,8,0,10,8.0
20876,41,41,4.175,118,107,101,40,2122003,41,2,20,4.0
20877,14,14,16.692307692307693,236,236,112,13,2520730,14,5,15,12.0
20878,5,5,13.75,57,57,8,4,1351798,5,4,12,7.0
20879,13,13,11.0,33,33,6,12,2716015,13,4,10,1.0
20880,6,6,15.6,18,18,5,5,1199343,6,3,18,12.0
20881,6,6,13.6,46,46,6,5,1515987,6,3,13,8.0
20882,22,22,15.904761904761905,187,183,101,21,3221793,22,4,11,30.0
20883,15,15,22.285714285714285,273,273,204,14,1738513,15,3,11,26.0
20884,10,10,18.88888888888889,229,229,120,9,3146000,10,0,15,30.0
20885,37,37,10.027777777777779,158,156,118,36,2642596,37,5,12,22.0
20886,9,9,13.75,32,32,16,8,3254702,9,4,8,30.0
20887,30,30,12.10344827586207,359,357,158,29,2944150,30,1,17,17.0
20888,12,12,18.0,98,98,42,11,1645087,12,6,16,7.0
20889,16,16,13.933333333333334,81,79,59,15,334162,16,6,17,7.0
20890,8,8,19.285714285714285,41,41,8,7,560195,8,2,15,28.0
20891,51,51,7.28,763,742,583,50,1939833,51,6,20,9.0
20892,7,7,19.833333333333332,84,84,15,6,2915764,7,0,8,25.0
20893,18,18,10.941176470588236,139,135,72,17,911901,18,3,16,0.0
20894,4,4,7.666666666666667,47,47,15,3,76584,4,2,17,6.0
20895,26,26,13.04,346,343,180,25,2505218,26,2,16,30.0
20896,9,9,9.0,105,105,33,8,1636830,9,3,14,3.0
20897,10,10,14.333333333333334,189,189,102,9,1412818,10,1,15,7.0
20898,23,23,4.545454545454546,221,220,120,22,1067448,23,0,15,2.0
20899,10,10,20.11111111111111,143,143,55,9,1942998,10,3,16,21.0
20900,53,53,5.326923076923077,266,259,173,52,2354265,53,4,12,5.0
20901,5,5,17.0,117,117,47,4,1107455,5,6,7,12.0
20902,8,8,19.714285714285715,99,99,39,7,1404197,8,6,18,19.0
20903,18,18,13.470588235294118,271,269,164,17,2874152,18,1,16,29.0
20904,5,5,13.5,32,32,8,4,2484491,5,0,12,30.0
20905,12,12,7.2727272727272725,134,133,49,11,2165181,12,5,14,4.0
20906,36,36,9.6,534,513,355,35,2516705,36,5,22,15.0
20907,32,32,10.35483870967742,181,181,98,31,187518,32,3,17,3.0
20908,29,29,6.428571428571429,168,166,133,28,1953023,29,0,12,3.0
20909,42,42,8.512195121951219,269,267,155,41,2795387,42,4,7,8.0
20910,4,4,30.0,40,40,3,3,2716032,4,5,14,30.0
20911,44,44,8.44186046511628,178,173,154,43,2286460,44,0,12,4.0
20912,7,7,27.166666666666668,23,23,5,6,2257554,7,2,13,26.0
20913,4,4,24.0,29,29,10,3,2802571,4,1,17,12.0
20914,8,8,19.0,72,72,12,7,1995749,8,6,20,30.0
20915,4,4,9.333333333333334,15,15,6,3,1762328,4,3,8,13.0
20916,5,5,8.5,55,55,22,4,136887,5,4,14,12.0
20917,8,8,28.142857142857142,231,231,115,7,50819,8,6,0,30.0
20918,4,4,26.666666666666668,38,38,14,3,1793343,4,1,11,30.0
20919,7,7,18.333333333333332,60,60,13,6,639937,7,4,16,9.0
20920,4,4,30.0,3,3,1,3,1543789,4,3,20,30.0
20921,58,58,5.315789473684211,451,439,326,57,1830024,58,0,13,8.0
20922,39,39,8.421052631578947,530,510,379,38,3062683,39,6,22,5.0
20923,16,16,6.466666666666667,199,199,137,15,349507,16,4,11,6.0
20924,65,65,5.625,643,631,377,64,2738787,65,6,17,10.0
20925,8,8,22.142857142857142,36,36,15,7,549317,8,3,0,7.0
20926,8,8,22.428571428571427,41,41,8,7,606253,8,5,11,30.0
20927,6,6,22.6,35,35,10,5,77136,6,5,18,13.0
20928,21,21,12.65,59,56,32,20,990609,21,4,12,30.0
20929,11,11,20.1,109,109,41,10,391413,11,3,11,30.0
20930,42,42,6.951219512195122,124,115,111,41,2107604,42,3,12,20.0
20931,18,18,18.941176470588236,181,178,99,17,210239,18,3,12,7.0
20932,9,9,24.0,126,126,42,8,3405927,9,0,8,30.0
20933,4,4,21.333333333333332,33,33,9,3,2848756,4,3,12,30.0
20934,10,10,16.11111111111111,180,180,79,9,529851,10,2,16,4.0
20935,9,9,9.875,72,72,27,8,1936060,9,1,8,22.0
20936,20,20,6.947368421052632,87,87,72,19,2118316,20,0,7,4.0
20937,5,5,12.5,12,12,3,4,783927,5,3,10,13.0
20938,4,4,17.0,8,8,1,3,1005933,4,5,15,7.0
20939,59,59,6.258620689655173,529,514,330,58,1064918,59,6,15,7.0
20940,28,28,12.481481481481481,165,161,75,27,2711236,28,1,10,5.0
20941,6,6,29.4,41,41,9,5,40183,6,4,11,30.0
20942,8,8,27.857142857142858,12,11,3,7,2074509,8,2,16,21.0
20943,9,9,7.0,87,87,21,8,2783760,9,5,0,5.0
20944,78,78,4.740259740259741,641,616,472,77,2173517,78,0,22,4.0
20945,17,17,11.6875,234,230,131,16,1466316,17,0,15,12.0
20946,4,4,14.0,19,19,1,3,2387600,4,3,11,30.0
20947,4,4,21.0,26,26,5,3,213571,4,3,15,30.0
20948,12,12,18.90909090909091,218,213,102,11,876400,12,2,16,30.0
20949,7,7,14.0,109,109,51,6,3420895,7,1,19,21.0
20950,8,8,5.857142857142857,47,47,15,7,654192,8,3,18,8.0
20951,18,18,12.823529411764707,68,67,30,17,1422878,18,4,19,5.0
20952,28,28,7.333333333333333,52,50,39,27,2275865,28,5,21,4.0
20953,7,7,23.666666666666668,43,43,21,6,1633552,7,5,18,30.0
20954,15,15,16.571428571428573,234,234,106,14,33408,15,6,15,14.0
20955,16,16,11.333333333333334,143,141,63,15,2240542,16,0,10,14.0
20956,5,5,11.25,4,4,3,4,3330013,5,5,16,8.0
20957,10,10,9.88888888888889,119,115,63,9,3107668,10,5,9,19.0
20958,6,6,27.8,69,69,28,5,2887089,6,3,15,30.0
20959,9,9,15.125,80,80,30,8,2155031,9,5,23,11.0
20960,6,6,30.0,53,53,24,5,2851449,6,1,8,30.0
20961,24,24,13.652173913043478,198,198,105,23,1808196,24,0,10,11.0
20962,19,19,16.944444444444443,183,181,100,18,1870530,19,4,14,25.0
20963,59,59,5.879310344827586,147,140,118,58,857422,59,6,13,6.0
20964,27,27,8.307692307692308,273,273,152,26,2716791,27,4,15,30.0
20965,100,100,3.474747474747475,1053,1030,689,99,649816,100,1,22,7.0
20966,47,47,7.608695652173913,626,618,386,46,1991607,47,4,9,1.0
20967,4,4,17.666666666666668,83,83,24,3,860894,4,0,7,2.0
20968,40,40,9.333333333333334,293,293,135,39,2435857,40,5,11,3.0
20969,8,8,17.714285714285715,20,20,8,7,63808,8,3,16,30.0
20970,16,16,21.666666666666668,118,117,76,15,1259540,16,2,3,30.0
20971,7,7,23.5,67,67,10,6,3093330,7,5,10,30.0
20972,31,31,11.566666666666666,192,189,91,30,1497808,31,0,10,25.0
20973,22,22,13.142857142857142,173,169,87,21,1826204,22,1,11,7.0
20974,17,17,11.625,431,431,258,16,615421,17,4,9,30.0
20975,7,7,23.666666666666668,94,94,19,6,2129121,7,4,11,30.0
20976,7,7,11.833333333333334,23,23,1,6,879034,7,0,11,18.0
20977,15,15,5.642857142857143,83,83,57,14,407285,15,5,13,2.0
20978,4,4,16.333333333333332,33,33,3,3,930134,4,5,10,3.0
20979,24,24,10.304347826086957,47,47,20,23,2380128,24,5,9,30.0
20980,5,5,18.25,60,60,17,4,1602403,5,0,13,30.0
20981,8,8,5.142857142857143,41,41,15,7,2318140,8,4,11,4.0
20982,9,9,21.75,31,31,12,8,2753529,9,6,20,30.0
20983,10,10,23.11111111111111,100,100,68,9,1957446,10,2,14,27.0
20984,6,6,20.6,19,19,7,5,2650609,6,6,16,30.0
20985,11,11,7.2,52,52,21,10,1125001,11,5,1,7.0
20986,8,8,22.142857142857142,99,99,32,7,12562,8,4,19,23.0
20987,4,4,17.333333333333332,13,13,2,3,1019661,4,2,9,29.0
20988,5,5,26.75,75,75,16,4,206807,5,0,16,30.0
20989,9,9,13.75,75,74,23,8,2677373,9,1,17,30.0
20990,5,5,14.25,16,15,4,4,970848,5,5,13,18.0
20991,10,10,18.666666666666668,81,81,33,9,2859605,10,5,14,23.0
20992,11,11,16.8,114,114,44,10,80809,11,6,14,12.0
20993,16,16,13.266666666666667,170,170,105,15,2516909,16,5,7,5.0
20994,7,7,8.166666666666666,48,48,6,6,961872,7,3,22,15.0
20995,6,6,9.8,47,47,6,5,1959936,6,1,17,22.0
20996,26,26,13.32,251,249,164,25,1899799,26,3,14,12.0
20997,9,9,13.875,107,106,42,8,971839,9,5,17,2.0
20998,4,4,23.0,27,27,2,3,281975,4,1,11,30.0
20999,21,21,10.85,59,58,38,20,3255998,21,4,13,14.0
21000,55,55,6.7407407407407405,1111,1092,768,54,2679688,55,5,8,8.0
21001,4,4,14.666666666666666,40,40,7,3,446971,4,4,12,16.0
21002,33,33,9.65625,340,338,214,32,1606578,33,1,14,20.0
21003,12,12,15.545454545454545,225,220,128,11,2717124,12,1,18,11.0
21004,4,4,6.333333333333333,26,26,2,3,3339266,4,5,9,5.0
21005,22,22,3.5714285714285716,87,86,68,21,290270,22,1,11,2.0
21006,10,10,26.0,79,79,24,9,1413711,10,2,12,23.0
21007,12,12,22.272727272727273,189,187,93,11,2295260,12,1,15,5.0
21008,96,96,3.8210526315789473,1055,987,821,95,147917,96,0,9,1.0
21009,12,12,16.90909090909091,107,107,37,11,1234397,12,0,20,20.0
21010,65,65,5.671875,331,316,252,64,889655,65,2,15,13.0
21011,5,5,10.0,76,76,15,4,2899193,5,0,13,5.0
21012,58,58,3.8947368421052633,659,635,582,57,1656937,58,5,7,5.0
21013,7,7,28.5,18,18,8,6,2428214,7,6,17,25.0
21014,14,14,6.769230769230769,99,99,58,13,1317141,14,1,10,7.0
21015,7,7,22.833333333333332,27,27,5,6,1286549,7,3,19,27.0
21016,27,27,8.653846153846153,209,203,129,26,1354537,27,6,13,30.0
21017,22,22,14.80952380952381,92,89,63,21,1586247,22,2,20,7.0
21018,29,29,10.821428571428571,57,57,40,28,145026,29,2,11,18.0
21019,10,10,18.22222222222222,128,128,51,9,1204205,10,5,15,30.0
21020,8,8,23.142857142857142,130,124,51,7,738466,8,0,13,30.0
21021,13,13,22.0,179,173,73,12,1144940,13,1,11,30.0
21022,4,4,30.0,30,30,3,3,1883037,4,1,9,30.0
21023,7,7,18.5,50,50,7,6,102963,7,0,9,11.0
21024,60,60,4.983050847457627,917,899,579,59,2419702,60,5,10,8.0
21025,50,50,6.6938775510204085,443,435,261,49,505011,50,3,19,10.0
21026,27,27,4.461538461538462,249,246,108,26,1560205,27,2,15,12.0
21027,32,32,9.612903225806452,427,420,312,31,1542944,32,1,21,12.0
21028,16,16,16.466666666666665,338,329,231,15,833866,16,0,10,14.0
21029,28,28,4.851851851851852,276,271,135,27,1930264,28,5,12,1.0
21030,69,69,5.367647058823529,568,548,481,68,864292,69,1,7,4.0
21031,9,9,25.25,19,19,3,8,1333457,9,0,15,28.0
21032,13,13,22.75,71,71,43,12,2744674,13,4,8,30.0
21033,5,5,28.25,12,12,4,4,1290716,5,2,17,30.0
21034,13,13,14.25,99,99,58,12,2523462,13,1,12,12.0
21035,5,5,25.0,20,20,6,4,485702,5,3,11,30.0
21036,6,6,20.2,22,22,7,5,1511401,6,5,17,23.0
21037,7,7,14.5,79,79,19,6,3134426,7,2,16,30.0
21038,39,39,8.947368421052632,167,157,132,38,3271509,39,5,14,7.0
21039,11,11,11.2,26,26,19,10,2926398,11,2,15,17.0
21040,37,37,7.027777777777778,143,135,106,36,298758,37,0,12,2.0
21041,12,12,17.272727272727273,24,24,3,11,2599896,12,1,21,14.0
21042,5,5,17.25,31,31,12,4,1982643,5,5,16,10.0
21043,30,30,11.0,1017,1007,709,29,1559667,30,3,11,15.0
21044,9,9,22.0,114,114,36,8,2233585,9,1,18,15.0
21045,44,44,7.046511627906977,417,414,233,43,2845198,44,4,7,6.0
21046,10,10,18.555555555555557,37,37,23,9,1979656,10,0,13,30.0
21047,5,5,20.5,31,31,0,4,79342,5,4,11,9.0
21048,7,7,12.666666666666666,66,64,16,6,1738155,7,0,15,7.0
21049,11,11,13.4,48,48,19,10,338279,11,5,17,14.0
21050,5,5,20.5,25,25,3,4,3122166,5,0,13,12.0
21051,4,4,30.0,44,44,3,3,2690264,4,5,11,30.0
21052,29,29,12.75,659,649,486,28,1520503,29,5,11,0.0
21053,9,9,21.125,24,24,9,8,345339,9,1,18,26.0
21054,4,4,30.0,29,29,11,3,253400,4,3,14,30.0
21055,10,10,9.555555555555555,62,62,32,9,1131445,10,2,7,8.0
21056,4,4,15.0,13,13,8,3,998325,4,3,17,30.0
21057,19,19,18.444444444444443,134,130,99,18,70684,19,5,8,30.0
21058,15,15,13.214285714285714,99,99,67,14,1422762,15,4,11,8.0
21059,35,35,4.823529411764706,162,158,127,34,418455,35,6,17,2.0
21060,8,8,23.0,113,113,27,7,2766628,8,0,10,30.0
21061,24,24,11.521739130434783,163,163,46,23,226631,24,3,9,30.0
21062,25,25,13.708333333333334,139,134,80,24,2990143,25,2,16,5.0
21063,4,4,23.666666666666668,42,42,15,3,1039214,4,0,14,21.0
21064,4,4,6.333333333333333,33,33,0,3,1634384,4,1,17,6.0
21065,16,16,8.533333333333333,155,155,110,15,1375428,16,2,10,30.0
21066,4,4,30.0,13,13,0,3,332767,4,1,16,30.0
21067,4,4,18.666666666666668,5,5,0,3,3059142,4,5,14,30.0
21068,54,54,6.867924528301887,586,569,434,53,1454191,54,5,9,7.0
21069,6,6,16.0,41,41,9,5,2172760,6,2,10,30.0
21070,6,6,11.4,48,48,22,5,577411,6,1,13,8.0
21071,10,10,21.555555555555557,141,141,71,9,1567613,10,0,12,30.0
21072,37,37,8.86111111111111,335,333,179,36,1511138,37,2,19,7.0
21073,6,6,18.0,40,40,7,5,321004,6,0,9,9.0
21074,5,5,19.25,54,54,27,4,1312074,5,0,18,21.0
21075,31,31,10.733333333333333,158,157,62,30,723421,31,4,13,7.0
21076,10,10,24.333333333333332,26,26,16,9,291968,10,5,18,27.0
21077,16,16,16.333333333333332,95,95,17,15,2372325,16,3,16,1.0
21078,6,6,12.4,30,30,7,5,1275078,6,1,9,19.0
21079,8,8,23.571428571428573,92,92,41,7,2684121,8,2,22,20.0
21080,5,5,28.75,64,64,10,4,1484991,5,4,3,30.0
21081,8,8,25.142857142857142,126,126,51,7,2448840,8,5,13,13.0
21082,6,6,18.0,76,76,25,5,195819,6,5,12,30.0
21083,6,6,22.6,51,51,25,5,3305456,6,5,14,22.0
21084,7,7,24.166666666666668,93,93,41,6,3388690,7,1,11,17.0
21085,7,7,13.0,86,86,21,6,3276786,7,3,19,16.0
21086,13,13,17.166666666666668,61,61,20,12,2348624,13,4,20,9.0
21087,8,8,19.857142857142858,72,71,25,7,1561535,8,5,13,14.0
21088,9,9,16.25,142,142,64,8,2223300,9,2,13,9.0
21089,13,13,24.25,176,176,78,12,1861425,13,0,9,30.0
21090,5,5,23.75,58,58,5,4,1424621,5,0,12,28.0
21091,4,4,18.0,28,28,11,3,2024108,4,6,22,13.0
21092,29,29,6.392857142857143,141,137,76,28,3246698,29,0,11,6.0
21093,4,4,13.333333333333334,27,27,11,3,2983994,4,1,20,10.0
21094,5,5,21.5,101,101,18,4,3239691,5,2,15,17.0
21095,16,16,17.533333333333335,344,338,222,15,42316,16,4,12,13.0
21096,35,35,10.470588235294118,652,634,502,34,2372415,35,0,13,14.0
21097,12,12,6.181818181818182,51,51,23,11,1862520,12,0,11,10.0
21098,6,6,29.4,8,8,1,5,2249386,6,6,7,30.0
21099,16,16,19.4,394,387,207,15,3065684,16,2,16,14.0
21100,5,5,30.0,32,32,6,4,674270,5,0,20,30.0
21101,50,50,7.448979591836735,540,524,415,49,2115247,50,4,15,7.0
21102,17,17,14.875,134,133,66,16,2218573,17,5,14,30.0
21103,9,9,12.25,13,12,10,8,2729767,9,5,10,9.0
21104,13,13,10.0,171,171,80,12,894180,13,1,11,14.0
21105,18,18,8.411764705882353,175,175,69,17,356039,18,3,13,10.0
21106,5,5,26.5,51,51,17,4,2004755,5,1,15,30.0
21107,19,19,17.38888888888889,52,52,39,18,2869902,19,5,11,2.0
21108,17,17,5.8125,46,46,33,16,437485,17,2,10,7.0
21109,32,32,11.0,319,310,219,31,1757055,32,0,15,9.0
21110,17,17,15.875,147,145,57,16,855564,17,5,9,7.0
21111,88,88,4.195402298850575,1066,1018,886,87,1061938,88,0,9,4.0
21112,8,8,13.142857142857142,100,100,60,7,2618119,8,6,11,13.0
21113,13,13,13.333333333333334,66,64,23,12,1266084,13,5,14,30.0
21114,7,7,19.333333333333332,106,106,17,6,1232288,7,1,21,13.0
21115,8,8,19.142857142857142,28,28,0,7,3380409,8,0,16,14.0
21116,6,6,22.6,53,53,5,5,1889475,6,5,11,25.0
21117,20,20,7.421052631578948,73,71,30,19,2854901,20,2,14,1.0
21118,10,10,15.777777777777779,105,101,57,9,3018982,10,5,13,21.0
21119,14,14,9.692307692307692,186,186,135,13,2412419,14,6,9,11.0
21120,4,4,30.0,7,7,1,3,1590752,4,4,14,30.0
21121,4,4,19.666666666666668,31,31,14,3,2702131,4,1,14,12.0
21122,53,53,6.980769230769231,230,228,158,52,1796699,53,3,15,5.0
21123,6,6,9.4,97,97,26,5,1628393,6,6,11,9.0
21124,7,7,11.0,39,39,15,6,2056629,7,3,17,6.0
21125,4,4,21.666666666666668,37,37,10,3,717776,4,0,11,5.0
21126,22,22,15.142857142857142,174,174,119,21,5095,22,6,18,9.0
21127,25,25,10.583333333333334,310,297,221,24,3262754,25,3,11,9.0
21128,18,18,13.647058823529411,56,55,26,17,244005,18,1,8,30.0
21129,9,9,17.375,20,20,2,8,2958274,9,6,15,4.0
21130,8,8,25.0,102,102,34,7,705338,8,2,3,0.0
21131,5,5,21.25,40,40,4,4,2627596,5,0,22,30.0
21132,4,4,30.0,27,27,6,3,610805,4,0,17,30.0
21133,6,6,25.8,52,52,20,5,2904957,6,6,14,20.0
21134,39,39,7.078947368421052,344,343,177,38,596540,39,0,8,30.0
21135,11,11,11.9,62,62,13,10,2235331,11,0,17,24.0
21136,4,4,17.0,20,20,5,3,2161883,4,6,22,30.0
21137,10,10,23.22222222222222,79,79,16,9,1169638,10,6,14,30.0
21138,39,39,7.526315789473684,162,159,115,38,1296738,39,3,13,0.0
21139,20,20,10.0,197,197,85,19,539373,20,6,21,14.0
21140,4,4,30.0,16,16,0,3,3322765,4,0,10,30.0
21141,12,12,10.0,80,77,37,11,349823,12,4,13,9.0
21142,8,8,24.714285714285715,78,78,49,7,852105,8,1,11,24.0
21143,21,21,12.4,168,166,91,20,1627388,21,0,12,12.0
21144,11,11,12.7,39,39,22,10,2850847,11,1,7,22.0
21145,18,18,8.588235294117647,267,267,174,17,2292998,18,0,14,7.0
21146,11,11,21.5,184,184,75,10,2946838,11,2,12,6.0
21147,10,10,21.22222222222222,40,38,13,9,172469,10,5,14,19.0
21148,4,4,17.333333333333332,15,15,3,3,2780321,4,5,10,30.0
21149,13,13,12.75,100,100,54,12,3113511,13,1,18,1.0
21150,15,15,9.071428571428571,27,27,10,14,1402222,15,2,11,8.0
21151,40,40,8.23076923076923,503,483,388,39,441130,40,0,14,2.0
21152,12,12,11.818181818181818,164,164,65,11,161008,12,6,13,30.0
21153,10,10,17.444444444444443,80,80,49,9,1996826,10,1,13,24.0
21154,25,25,7.041666666666667,187,187,100,24,2962967,25,5,18,19.0
21155,34,34,10.848484848484848,596,576,480,33,439347,34,6,8,7.0
21156,20,20,15.157894736842104,270,268,148,19,3142872,20,2,15,9.0
21157,17,17,19.5625,116,116,40,16,1851791,17,2,13,17.0
21158,35,35,10.617647058823529,514,509,338,34,729504,35,3,11,3.0
21159,9,9,22.125,121,121,80,8,2277631,9,3,15,30.0
21160,28,28,10.0,199,199,119,27,612868,28,2,11,0.0
21161,50,50,7.387755102040816,382,368,262,49,483155,50,3,8,9.0
21162,5,5,22.5,55,55,22,4,1564146,5,3,9,16.0
21163,81,81,4.525,331,327,188,80,1217265,81,6,12,5.0
21164,15,15,18.142857142857142,75,75,39,14,1560456,15,3,22,16.0
21165,14,14,13.153846153846153,184,184,97,13,3401583,14,1,12,30.0
21166,28,28,6.481481481481482,234,233,137,27,52595,28,1,11,6.0
21167,80,80,4.6075949367088604,481,460,362,79,2435277,80,4,17,0.0
21168,8,8,21.428571428571427,27,27,2,7,2788908,8,6,19,0.0
21169,9,9,23.5,104,104,47,8,476231,9,6,14,21.0
21170,5,5,24.0,13,13,4,4,1281684,5,4,11,30.0
21171,81,81,4.55,678,649,539,80,506765,81,2,15,18.0
21172,4,4,7.333333333333333,55,55,13,3,1333630,4,0,8,7.0
21173,53,53,5.6923076923076925,610,587,494,52,3033495,53,5,15,7.0
21174,21,21,5.4,112,112,15,20,1415111,21,1,12,14.0
21175,5,5,24.5,30,30,4,4,868036,5,1,14,30.0
21176,4,4,28.666666666666668,15,15,2,3,425036,4,6,15,26.0
21177,15,15,15.928571428571429,95,92,34,14,839201,15,0,12,8.0
21178,7,7,5.333333333333333,27,27,7,6,758317,7,3,15,5.0
21179,5,5,6.0,71,71,42,4,2674349,5,4,11,17.0
21180,15,15,14.285714285714286,168,167,52,14,2133297,15,3,21,1.0
21181,9,9,19.375,49,49,6,8,1607361,9,6,10,18.0
21182,17,17,7.375,109,109,32,16,131783,17,3,15,10.0
21183,35,35,6.529411764705882,248,245,111,34,3140943,35,1,13,0.0
21184,4,4,19.0,51,51,12,3,2860432,4,2,20,12.0
21185,5,5,14.25,37,37,6,4,1243629,5,6,12,14.0
21186,11,11,18.8,107,107,51,10,357839,11,5,19,30.0
21187,17,17,6.5,250,250,138,16,272605,17,6,8,8.0
21188,25,25,14.666666666666666,202,199,117,24,2422520,25,5,12,11.0
21189,4,4,22.333333333333332,38,38,10,3,3360714,4,6,9,19.0
21190,5,5,19.0,14,14,4,4,1310099,5,0,17,30.0
21191,44,44,7.255813953488372,870,846,698,43,995297,44,1,7,7.0
21192,16,16,11.4,99,99,54,15,2870520,16,1,17,30.0
21193,37,37,9.25,131,131,71,36,1418068,37,2,11,13.0
21194,32,32,11.0,212,212,69,31,1602977,32,5,12,30.0
21195,24,24,10.173913043478262,210,210,136,23,645585,24,4,15,24.0
21196,15,15,11.142857142857142,60,60,31,14,1450752,15,6,13,7.0
21197,16,16,5.066666666666666,189,189,106,15,3104906,16,4,12,17.0
21198,11,11,21.2,89,89,35,10,2498280,11,1,13,7.0
21199,9,9,20.25,123,123,37,8,626358,9,1,9,6.0
21200,5,5,16.75,10,10,2,4,2796648,5,5,12,30.0
21201,5,5,18.25,14,14,5,4,1790109,5,1,11,30.0
21202,5,5,21.75,35,35,1,4,996294,5,6,18,9.0
21203,31,31,10.766666666666667,415,408,214,30,2722384,31,5,8,6.0
21204,14,14,9.846153846153847,129,129,60,13,71145,14,6,15,0.0
21205,21,21,14.15,52,52,34,20,426219,21,2,10,16.0
21206,5,5,22.5,36,36,14,4,823760,5,0,16,30.0
21207,18,18,19.352941176470587,127,127,46,17,2473935,18,4,16,24.0
21208,14,14,21.153846153846153,166,162,98,13,2942818,14,6,9,29.0
21209,16,16,15.733333333333333,223,222,125,15,2620363,16,0,13,30.0
21210,8,8,14.142857142857142,50,50,16,7,951919,8,0,9,30.0
21211,8,8,19.142857142857142,109,109,38,7,3112165,8,1,9,7.0
21212,24,24,15.08695652173913,216,213,129,23,2119774,24,0,15,21.0
21213,12,12,22.636363636363637,120,120,27,11,450990,12,2,10,16.0
21214,17,17,9.0625,114,114,34,16,818576,17,0,15,0.0
21215,6,6,21.0,22,22,2,5,2443220,6,4,17,30.0
21216,4,4,24.333333333333332,31,31,9,3,2972246,4,3,19,30.0
21217,10,10,19.11111111111111,163,163,81,9,1882710,10,6,10,30.0
21218,6,6,18.6,32,32,6,5,25806,6,1,18,30.0
21219,51,51,5.8,600,591,358,50,935287,51,2,22,4.0
21220,22,22,10.142857142857142,365,365,223,21,3347421,22,0,19,9.0
21221,50,50,7.428571428571429,858,826,611,49,3151412,50,6,9,5.0
21222,26,26,6.28,131,126,116,25,1069716,26,5,10,7.0
21223,4,4,10.0,34,34,3,3,1283469,4,0,7,1.0
21224,47,47,3.8260869565217392,266,266,145,46,1907973,47,0,16,8.0
21225,4,4,30.0,43,43,9,3,251556,4,3,11,30.0
21226,8,8,19.714285714285715,68,68,33,7,1667854,8,6,15,30.0
21227,66,66,5.553846153846154,976,964,702,65,1255233,66,1,14,4.0
21228,30,30,10.03448275862069,238,225,168,29,453479,30,5,12,7.0
21229,5,5,24.0,19,19,0,4,26444,5,0,19,30.0
21230,13,13,19.166666666666668,55,55,38,12,2426433,13,1,22,22.0
21231,46,46,7.8,117,114,89,45,1559746,46,0,15,6.0
21232,9,9,21.625,103,103,46,8,536223,9,1,11,30.0
21233,5,5,4.5,70,70,29,4,2979201,5,6,17,3.0
21234,62,62,5.836065573770492,537,530,359,61,25068,62,6,13,4.0
21235,6,6,17.8,40,40,8,5,2704338,6,3,8,30.0
21236,5,5,23.5,16,16,3,4,1898484,5,4,14,30.0
21237,34,34,10.787878787878787,426,398,336,33,939763,34,0,12,5.0
21238,5,5,26.25,24,24,6,4,3329806,5,2,11,30.0
21239,11,11,25.4,125,122,72,10,1093649,11,5,0,17.0
21240,77,77,4.092105263157895,670,627,546,76,1010832,77,0,8,3.0
21241,7,7,24.333333333333332,25,25,9,6,3195083,7,1,16,7.0
21242,5,5,24.25,83,83,24,4,3025386,5,0,15,27.0
21243,12,12,19.727272727272727,24,23,10,11,3387541,12,2,18,30.0
21244,8,8,15.142857142857142,79,79,32,7,3284984,8,6,16,30.0
21245,9,9,7.375,81,81,34,8,378327,9,0,15,4.0
21246,6,6,19.8,73,72,14,5,286219,6,1,9,26.0
21247,19,19,9.277777777777779,310,299,194,18,1028242,19,1,15,8.0
21248,7,7,24.5,72,72,24,6,2213409,7,4,8,6.0
21249,43,43,5.642857142857143,477,469,338,42,789244,43,5,18,7.0
21250,6,6,24.2,46,46,11,5,834808,6,5,14,28.0
21251,41,41,8.575,300,297,178,40,3184388,41,0,17,0.0
21252,6,6,15.2,33,33,2,5,2974586,6,3,14,9.0
21253,100,100,2.313131313131313,1190,1138,1035,99,808649,100,6,10,3.0
21254,4,4,9.333333333333334,23,23,10,3,2101520,4,5,8,9.0
21255,4,4,23.666666666666668,8,8,1,3,652349,4,0,13,30.0
21256,11,11,16.9,85,85,55,10,199658,11,0,12,30.0
21257,7,7,7.666666666666667,101,101,27,6,2891486,7,5,13,4.0
21258,4,4,13.333333333333334,56,56,18,3,1524694,4,5,8,25.0
